id,text,Anger,Disgust,Fear,Joy,Sadness,Surprise
rus_train_track_b_00254,"— А ты классная, когда пьяная!!! /  / — Да, ты тоже классный, когда Я пьяная !!!",0,0,0,2,0,0
rus_train_track_b_00255,"бесит, когда игнорят сообщения. я написала, а ты прочитал и не ответил. очень приятно. СПАСИБОБЛЯТЬ",3,0,0,0,0,0
rus_train_track_b_00256,поздравляю)))) Молодчина!!!!,0,0,0,3,0,0
rus_train_track_b_00257,Национальный вопрос и задачи коммунистов Краснодарского края по укреплению дружбы народов,0,0,0,0,0,0
rus_train_track_b_00258,Увиделись с Тетериным.Пообщались с Дашкой.Счастье есть^.^,0,0,0,2,0,0
rus_train_track_b_00259,эй.. а вот это уже страшно.. я боюсь..,0,0,2,0,0,0
rus_train_track_b_00260,"Да как ты можешь пить чай с молоком, это же ужасно",0,2,0,0,0,0
rus_train_track_b_00261,Хочу убить мальчиков из 7-8 класса нашей школы !!,3,0,0,0,0,0
rus_train_track_b_00262,пздц руки тряслись,0,0,2,0,0,0
rus_train_track_b_00263,Безответная любовь...ты одна и он один((( #FF_RU,0,0,0,0,2,0
rus_train_track_b_00264,"пиздец, айфон в водку упал",0,0,0,0,2,0
rus_train_track_b_00265,"Бесит ! Читает , НО НЕ ОТВЕЧАЕТ !!!!",3,0,0,0,0,0
rus_train_track_b_00266,"очень страшно признаваться себе в некоторых вещах, когда всю жизнь привыкаешь считать это невозможным и ""не твоим""",0,0,1,0,0,0
rus_train_track_b_00267,Скучаю:(((((((,0,0,0,0,3,0
rus_train_track_b_00268,"Помни и не забывай, что рано или поздно, твой сын скорей последует твоему примеру, чем советам.",0,0,0,0,0,0
rus_train_track_b_00269,"Таким образом, дрессировка, как правило, является завершающей фазой научения.",0,0,0,0,0,0
rus_train_track_b_00270,"Ого, оказывается в УрФУ тоже есть филологический факультет!",0,0,0,0,0,2
rus_train_track_b_00271,"Чтобы найти с человеком общий язык, иногда надо уметь  помолчать.",0,0,0,0,0,0
rus_train_track_b_00272,КАТОК ОТКРЫЛИ!!!!!!!,0,0,0,3,0,0
rus_train_track_b_00273,дааа!дааааааааа!я сделала это!даааааааааа!с композицией покончено!!!!!!!!!))))),0,0,0,3,0,0
rus_train_track_b_00274,"чувак, мне страшно.",0,0,1,0,0,0
rus_train_track_b_00275,"Бесит, когда нахамишь преподу, а он: ""с мамой дома будешь так разговаривать"". Схуяли я так буду с мамой разговаривать? Уебок …",3,0,0,0,0,0
rus_train_track_b_00276,"это ужасно,мне очень страшно!",0,0,3,0,0,0
rus_train_track_b_00277,Тут они предлагают Win95 на ведроиде запускать. 4pda.ru,0,0,0,0,0,0
rus_train_track_b_00278,"СУКАСУКАСУКА, ЕБАЛ Я ИХ, ОНИ ОБЯЗАНЫ ПРОВЕСТИ КОНЦЕРТ С РОНДИНЕЛЛИ, ПУСТЬ ТАМ НИКОГО КРОМЕ РОНДИНЕЛЛИ НЕ БУДЕТ.",3,0,0,0,0,0
rus_train_track_b_00279,"Нахуя, я делала море работ, Ама итоге ""нет места ставить оценки"". ИСТОРИЯ, БЛЯТЬ ИДИ В ЖОПУ",3,0,0,0,0,0
rus_train_track_b_00280,ПЯТУЮ ЛАБУ ПО ФИЗИКЕ ЗАКРЫЛА!!!,0,0,0,2,0,0
rus_train_track_b_00281,Ненавижу безотвецтвиных людей,2,0,0,0,0,0
rus_train_track_b_00282,"Моё горе не утешить(((( Сегодня умер мой самый любимый зверёк, которого я любила. Мой хомячок - Хома(((((((",0,0,0,0,3,0
rus_train_track_b_00283,Существуют таблетки для развития абсолютного слуха,0,0,0,0,0,0
rus_train_track_b_00284,"16ого очень стремный экзамен, мне страшно, поэтому я смотрю друзей и хочу на ручки",0,0,2,0,0,0
rus_train_track_b_00285,"А также, вы можете посмотреть текстовую трансляцию на нашем сайте.",0,0,0,0,0,0
rus_train_track_b_00286,"Мамочка с работы пришла,конфет принеслаа)",0,0,0,1,0,0
rus_train_track_b_00287,"страсти какие, ужас(",0,0,2,0,0,0
rus_train_track_b_00288,"Ну блин,что я буде делать целый год без него?? Кто буднт меня веселить? А самое обидное НГ будем справлять без него:((((",0,0,0,0,2,0
rus_train_track_b_00289,Самый отвратительный день был вчера. За помню этого отвратительного человека на долго!,0,2,0,0,0,0
rus_train_track_b_00290,Назначают внутрь 1 раз в сутки.,0,0,0,0,0,0
rus_train_track_b_00291,Бесит уже такое его настроение,2,0,0,0,0,0
rus_train_track_b_00292,"Понимаю, что это банально и всем надоело, но ЛУЧ ПОНОСА разработчикам IE8. Суки-суки-суки!!!",3,0,0,0,0,0
rus_train_track_b_00293,"этот топик создаю специально для градан Украины, но участие могут принять все кто захочет. предлагаю обсудить что нам готовит правительство.",0,0,0,0,0,0
rus_train_track_b_00294,Мне страшно оставаться одной в этой комнате,0,0,2,0,0,0
rus_train_track_b_00295,Почту и RSS я теперь просматриваю сервисами Гугла,0,0,0,0,0,0
rus_train_track_b_00296,"У меня такой миииилый ноут, прям девочка-девочка",0,0,0,2,0,0
rus_train_track_b_00297,Такие сообщения греют душу,0,0,0,1,0,0
rus_train_track_b_00298,поменяешь себя - поменяешь и жизнь . всё в твоих руках,0,0,0,0,0,0
rus_train_track_b_00299,"так плохо, когда нет кому выговорится(((",0,0,0,0,3,0
rus_train_track_b_00300,"Ааааааа, как противно здесь находиться! в этом жирном теле, фу фу фу!",0,2,0,0,0,0
rus_train_track_b_00301,"ДНК своими руками. Общая длина ДНК всех 46 хромосом одной клетки — около 2 м, а общая длина всех молекул ДНК человека — 1",0,0,0,0,0,0
